PropertyID,GuestID,ReviewSummary,violations_detected,violation_type,Flagged
P005,G1145,"Too loud at night, difficult to sleep.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1145,"Too loud at night, difficult to sleep.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1055,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1055,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1055,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1055,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1055,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1055,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1147,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1147,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1147,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1147,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1147,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1147,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1149,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1149,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1149,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1149,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1149,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1149,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1150,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1150,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1150,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1150,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1150,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1150,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1154,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1154,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1154,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1154,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1154,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1154,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1155,"I was surprised to hear there were noise complaints from the neighbors because we were just having normal conversations and enjoying our time. I wouldn’t say we were being loud at all, but I guess the walls might be thin or the neighbors are just sensitive.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1155,"I was surprised to hear there were noise complaints from the neighbors because we were just having normal conversations and enjoying our time. I wouldn’t say we were being loud at all, but I guess the walls might be thin or the neighbors are just sensitive.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1155,"I was surprised to hear there were noise complaints from the neighbors because we were just having normal conversations and enjoying our time. I wouldn’t say we were being loud at all, but I guess the walls might be thin or the neighbors are just sensitive.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1155,"I was surprised to hear there were noise complaints from the neighbors because we were just having normal conversations and enjoying our time. I wouldn’t say we were being loud at all, but I guess the walls might be thin or the neighbors are just sensitive.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1155,"I was surprised to hear there were noise complaints from the neighbors because we were just having normal conversations and enjoying our time. I wouldn’t say we were being loud at all, but I guess the walls might be thin or the neighbors are just sensitive.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1155,"I was surprised to hear there were noise complaints from the neighbors because we were just having normal conversations and enjoying our time. I wouldn’t say we were being loud at all, but I guess the walls might be thin or the neighbors are just sensitive.","{'PropertyID': 'P005', 'Violation': 'Noise Violation'}",Noise Violation,True
P005,G1067,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1067,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1067,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1067,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1067,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
P005,G1067,"Loved the location, very convenient!","{'PropertyID': 'P005', 'Violation': 'Pet Violation'}",Pet Violation,True
